"pF","vol_water_perc","EC_kit","site","transect","kPa"
4.796,2.21,"K008","OWC","upland",6251.73
4.816,2.18,"K008","OWC","upland",6546.36
4.836,2.14,"K008","OWC","upland",6854.88
4.856,2.11,"K008","OWC","upland",7177.94
4.876,2.08,"K008","OWC","upland",7516.23
4.896,2.05,"K008","OWC","upland",7870.46
4.916,2.02,"K008","OWC","upland",8241.38
4.936,1.99,"K008","OWC","upland",8629.79
4.956,1.96,"K008","OWC","upland",9036.49
4.976,1.93,"K008","OWC","upland",9462.37
4.996,1.9,"K008","OWC","upland",9908.32
5.016,1.87,"K008","OWC","upland",10375.28
5.036,1.84,"K008","OWC","upland",10864.26
5.056,1.82,"K008","OWC","upland",11376.27
5.076,1.79,"K008","OWC","upland",11912.42
5.096,1.76,"K008","OWC","upland",12473.84
5.116,1.74,"K008","OWC","upland",13061.71
5.136,1.71,"K008","OWC","upland",13677.29
5.156,1.69,"K008","OWC","upland",14321.88
5.176,1.66,"K008","OWC","upland",14996.85
5.196,1.64,"K008","OWC","upland",15703.63
5.216,1.61,"K008","OWC","upland",16443.72
5.236,1.59,"K008","OWC","upland",17218.69
5.257,1.57,"K008","OWC","upland",18071.74
5.277,1.55,"K008","OWC","upland",18923.44
5.297,1.52,"K008","OWC","upland",19815.27
5.317,1.5,"K008","OWC","upland",20749.14
5.337,1.48,"K008","OWC","upland",21727.01
5.357,1.46,"K008","OWC","upland",22750.97
5.377,1.44,"K008","OWC","upland",23823.19
5.397,1.42,"K008","OWC","upland",24945.95
5.417,1.4,"K008","OWC","upland",26121.61
5.437,1.38,"K008","OWC","upland",27352.69
5.457,1.36,"K008","OWC","upland",28641.78
5.477,1.34,"K008","OWC","upland",29991.63
5.497,1.32,"K008","OWC","upland",31405.09
5.517,1.3,"K008","OWC","upland",32885.16
5.537,1.28,"K008","OWC","upland",34434.99
5.557,1.27,"K008","OWC","upland",36057.86
5.577,1.25,"K008","OWC","upland",37757.22
5.597,1.23,"K008","OWC","upland",39536.66
5.617,1.21,"K008","OWC","upland",41399.97
5.637,1.2,"K008","OWC","upland",43351.09
5.657,1.18,"K008","OWC","upland",45394.16
5.677,1.17,"K008","OWC","upland",47533.52
5.697,1.15,"K008","OWC","upland",49773.71
5.717,1.13,"K008","OWC","upland",52119.47
5.737,1.12,"K008","OWC","upland",54575.79
5.758,1.1,"K008","OWC","upland",57279.6
5.778,1.09,"K008","OWC","upland",59979.11
5.798,1.08,"K008","OWC","upland",62805.84
5.818,1.06,"K008","OWC","upland",65765.78
5.838,1.05,"K008","OWC","upland",68865.23
5.858,1.03,"K008","OWC","upland",72110.75
5.878,1.02,"K008","OWC","upland",75509.22
5.898,1.01,"K008","OWC","upland",79067.86
5.918,0.99,"K008","OWC","upland",82794.22
5.938,0.98,"K008","OWC","upland",86696.19
5.958,0.97,"K008","OWC","upland",90782.05
5.978,0.96,"K008","OWC","upland",95060.48
5.998,0.94,"K008","OWC","upland",99540.54
6.018,0.93,"K008","OWC","upland",104231.74
6.038,0.92,"K008","OWC","upland",109144.03
6.058,0.91,"K008","OWC","upland",114287.83
6.078,0.9,"K008","OWC","upland",119674.05
6.098,0.89,"K008","OWC","upland",125314.12
6.118,0.87,"K008","OWC","upland",131219.99
6.138,0.86,"K008","OWC","upland",137404.2
6.158,0.85,"K008","OWC","upland",143879.86
6.178,0.84,"K008","OWC","upland",150660.71
6.198,0.83,"K008","OWC","upland",157761.13
6.218,0.82,"K008","OWC","upland",165196.18
6.238,0.81,"K008","OWC","upland",172981.64
6.259,0.8,"K008","OWC","upland",181551.57
6.279,0.79,"K008","OWC","upland",190107.83
6.299,0.78,"K008","OWC","upland",199067.33
6.319,0.77,"K008","OWC","upland",208449.09
6.339,0.76,"K008","OWC","upland",218272.99
6.359,0.76,"K008","OWC","upland",228559.88
6.379,0.75,"K008","OWC","upland",239331.58
6.399,0.74,"K008","OWC","upland",250610.93
6.419,0.73,"K008","OWC","upland",262421.85
6.439,0.72,"K008","OWC","upland",274789.42
6.459,0.71,"K008","OWC","upland",287739.84
6.479,0.7,"K008","OWC","upland",301300.6
6.499,0.7,"K008","OWC","upland",315500.46
6.519,0.69,"K008","OWC","upland",330369.54
6.539,0.68,"K008","OWC","upland",345939.38
6.559,0.67,"K008","OWC","upland",362243
6.579,0.67,"K008","OWC","upland",379314.98
6.599,0.66,"K008","OWC","upland",397191.55
6.619,0.65,"K008","OWC","upland",415910.61
6.639,0.64,"K008","OWC","upland",435511.87
6.659,0.64,"K008","OWC","upland",456036.92
6.679,0.63,"K008","OWC","upland",477529.27
6.699,0.62,"K008","OWC","upland",500034.53
6.719,0.62,"K008","OWC","upland",523600.44
6.739,0.61,"K008","OWC","upland",548276.96
6.76,0.6,"K008","OWC","upland",575439.94
6.78,0.6,"K008","OWC","upland",602559.59
6.8,0.59,"K008","OWC","upland",630957.34
6.82,0.59,"K008","OWC","upland",660693.45
6.84,0.58,"K008","OWC","upland",691830.97
6.86,0.57,"K008","OWC","upland",724435.96
6.88,0.57,"K008","OWC","upland",758577.58
6.9,0.56,"K008","OWC","upland",794328.23
6.92,0.56,"K008","OWC","upland",831763.77
6.94,0.55,"K008","OWC","upland",870963.59
6.96,0.55,"K008","OWC","upland",912010.84
6.98,0.54,"K008","OWC","upland",954992.59
7,0.54,"K008","OWC","upland",1e+06
-3,82.87,"K011","OWC","transition",0
-2.98,82.87,"K011","OWC","transition",0
-2.96,82.87,"K011","OWC","transition",0
-2.94,82.87,"K011","OWC","transition",0
-2.92,82.87,"K011","OWC","transition",0
-2.9,82.87,"K011","OWC","transition",0
-2.88,82.87,"K011","OWC","transition",0
-2.86,82.87,"K011","OWC","transition",0
-2.84,82.87,"K011","OWC","transition",0
-2.82,82.87,"K011","OWC","transition",0
-2.8,82.87,"K011","OWC","transition",0
-2.78,82.87,"K011","OWC","transition",0
-2.76,82.87,"K011","OWC","transition",0
-2.739,82.87,"K011","OWC","transition",0
-2.719,82.87,"K011","OWC","transition",0
-2.699,82.87,"K011","OWC","transition",0
-2.679,82.87,"K011","OWC","transition",0
-2.659,82.87,"K011","OWC","transition",0
-2.639,82.87,"K011","OWC","transition",0
-2.619,82.87,"K011","OWC","transition",0
-2.599,82.87,"K011","OWC","transition",0
-2.579,82.87,"K011","OWC","transition",0
-2.559,82.87,"K011","OWC","transition",0
-2.539,82.87,"K011","OWC","transition",0
-2.519,82.87,"K011","OWC","transition",0
-2.499,82.87,"K011","OWC","transition",0
-2.479,82.87,"K011","OWC","transition",0
-2.459,82.87,"K011","OWC","transition",0
-2.439,82.87,"K011","OWC","transition",0
-2.419,82.87,"K011","OWC","transition",0
-2.399,82.87,"K011","OWC","transition",0
-2.379,82.87,"K011","OWC","transition",0
-2.359,82.87,"K011","OWC","transition",0
-2.339,82.87,"K011","OWC","transition",0
-2.319,82.87,"K011","OWC","transition",0
-2.299,82.87,"K011","OWC","transition",0
-2.279,82.87,"K011","OWC","transition",0
-2.259,82.87,"K011","OWC","transition",0
-2.238,82.87,"K011","OWC","transition",0
-2.218,82.87,"K011","OWC","transition",0
-2.198,82.87,"K011","OWC","transition",0
-2.178,82.87,"K011","OWC","transition",0
-2.158,82.87,"K011","OWC","transition",0
-2.138,82.87,"K011","OWC","transition",0
-2.118,82.87,"K011","OWC","transition",0
-2.098,82.87,"K011","OWC","transition",0
-2.078,82.87,"K011","OWC","transition",0
-2.058,82.87,"K011","OWC","transition",0
-2.038,82.87,"K011","OWC","transition",0
-2.018,82.87,"K011","OWC","transition",0
-1.998,82.87,"K011","OWC","transition",0
-1.978,82.86,"K011","OWC","transition",0
-1.958,82.86,"K011","OWC","transition",0
-1.938,82.86,"K011","OWC","transition",0
-1.918,82.86,"K011","OWC","transition",0
-1.898,82.86,"K011","OWC","transition",0
-1.878,82.86,"K011","OWC","transition",0
-1.858,82.86,"K011","OWC","transition",0
-1.838,82.86,"K011","OWC","transition",0
-1.818,82.86,"K011","OWC","transition",0
-1.798,82.86,"K011","OWC","transition",0
-1.778,82.86,"K011","OWC","transition",0
-1.758,82.86,"K011","OWC","transition",0
-1.737,82.86,"K011","OWC","transition",0
-1.717,82.86,"K011","OWC","transition",0
-1.697,82.86,"K011","OWC","transition",0
-1.677,82.86,"K011","OWC","transition",0
-1.657,82.86,"K011","OWC","transition",0
-1.637,82.86,"K011","OWC","transition",0
-1.617,82.86,"K011","OWC","transition",0
-1.597,82.86,"K011","OWC","transition",0
-1.577,82.86,"K011","OWC","transition",0
-1.557,82.86,"K011","OWC","transition",0
-1.537,82.86,"K011","OWC","transition",0
-1.517,82.86,"K011","OWC","transition",0
-1.497,82.86,"K011","OWC","transition",0
-1.477,82.86,"K011","OWC","transition",0
-1.457,82.85,"K011","OWC","transition",0
-1.437,82.85,"K011","OWC","transition",0
-1.417,82.85,"K011","OWC","transition",0
-1.397,82.85,"K011","OWC","transition",0
-1.377,82.85,"K011","OWC","transition",0
-1.357,82.85,"K011","OWC","transition",0
-1.337,82.85,"K011","OWC","transition",0
-1.317,82.85,"K011","OWC","transition",0
-1.297,82.85,"K011","OWC","transition",0.01
-1.277,82.85,"K011","OWC","transition",0.01
-1.257,82.85,"K011","OWC","transition",0.01
-1.236,82.84,"K011","OWC","transition",0.01
-1.216,82.84,"K011","OWC","transition",0.01
-1.196,82.84,"K011","OWC","transition",0.01
-1.176,82.84,"K011","OWC","transition",0.01
-1.156,82.84,"K011","OWC","transition",0.01
-1.136,82.84,"K011","OWC","transition",0.01
-1.116,82.83,"K011","OWC","transition",0.01
-1.096,82.83,"K011","OWC","transition",0.01
-1.076,82.83,"K011","OWC","transition",0.01
-1.056,82.83,"K011","OWC","transition",0.01
-1.036,82.83,"K011","OWC","transition",0.01
-1.016,82.82,"K011","OWC","transition",0.01
-0.996,82.82,"K011","OWC","transition",0.01
-0.976,82.82,"K011","OWC","transition",0.01
-0.956,82.82,"K011","OWC","transition",0.01
-0.936,82.81,"K011","OWC","transition",0.01
-0.916,82.81,"K011","OWC","transition",0.01
-0.896,82.81,"K011","OWC","transition",0.01
-0.876,82.81,"K011","OWC","transition",0.01
-0.856,82.8,"K011","OWC","transition",0.01
-0.836,82.8,"K011","OWC","transition",0.01
-0.816,82.79,"K011","OWC","transition",0.02
-0.796,82.79,"K011","OWC","transition",0.02
-0.776,82.79,"K011","OWC","transition",0.02
-0.756,82.78,"K011","OWC","transition",0.02
-0.735,82.78,"K011","OWC","transition",0.02
-0.715,82.77,"K011","OWC","transition",0.02
-0.695,82.77,"K011","OWC","transition",0.02
-0.675,82.76,"K011","OWC","transition",0.02
-0.655,82.76,"K011","OWC","transition",0.02
-0.635,82.75,"K011","OWC","transition",0.02
-0.615,82.74,"K011","OWC","transition",0.02
-0.595,82.74,"K011","OWC","transition",0.03
-0.575,82.73,"K011","OWC","transition",0.03
-0.555,82.72,"K011","OWC","transition",0.03
-0.535,82.71,"K011","OWC","transition",0.03
-0.515,82.71,"K011","OWC","transition",0.03
-0.495,82.7,"K011","OWC","transition",0.03
-0.475,82.69,"K011","OWC","transition",0.03
-0.455,82.68,"K011","OWC","transition",0.04
-0.435,82.67,"K011","OWC","transition",0.04
-0.415,82.66,"K011","OWC","transition",0.04
-0.395,82.65,"K011","OWC","transition",0.04
-0.375,82.64,"K011","OWC","transition",0.04
-0.355,82.62,"K011","OWC","transition",0.04
-0.335,82.61,"K011","OWC","transition",0.05
-0.315,82.6,"K011","OWC","transition",0.05
-0.295,82.58,"K011","OWC","transition",0.05
-0.275,82.57,"K011","OWC","transition",0.05
-0.255,82.55,"K011","OWC","transition",0.06
-0.234,82.53,"K011","OWC","transition",0.06
-0.214,82.52,"K011","OWC","transition",0.06
-0.194,82.5,"K011","OWC","transition",0.06
-0.174,82.48,"K011","OWC","transition",0.07
-0.154,82.46,"K011","OWC","transition",0.07
-0.134,82.44,"K011","OWC","transition",0.07
-0.114,82.41,"K011","OWC","transition",0.08
-0.094,82.39,"K011","OWC","transition",0.08
-0.074,82.36,"K011","OWC","transition",0.08
-0.054,82.34,"K011","OWC","transition",0.09
-0.034,82.31,"K011","OWC","transition",0.09
-0.014,82.28,"K011","OWC","transition",0.1
0.006,82.25,"K011","OWC","transition",0.1
0.026,82.22,"K011","OWC","transition",0.11
0.046,82.18,"K011","OWC","transition",0.11
0.066,82.15,"K011","OWC","transition",0.12
0.086,82.11,"K011","OWC","transition",0.12
0.106,82.07,"K011","OWC","transition",0.13
0.126,82.03,"K011","OWC","transition",0.13
0.146,81.99,"K011","OWC","transition",0.14
0.166,81.94,"K011","OWC","transition",0.15
0.186,81.9,"K011","OWC","transition",0.15
0.206,81.85,"K011","OWC","transition",0.16
0.226,81.8,"K011","OWC","transition",0.17
0.246,81.74,"K011","OWC","transition",0.18
0.267,81.68,"K011","OWC","transition",0.18
0.287,81.62,"K011","OWC","transition",0.19
0.307,81.56,"K011","OWC","transition",0.2
0.327,81.5,"K011","OWC","transition",0.21
0.347,81.43,"K011","OWC","transition",0.22
0.367,81.36,"K011","OWC","transition",0.23
0.387,81.28,"K011","OWC","transition",0.24
0.407,81.21,"K011","OWC","transition",0.26
0.427,81.12,"K011","OWC","transition",0.27
0.447,81.04,"K011","OWC","transition",0.28
0.467,80.95,"K011","OWC","transition",0.29
0.487,80.86,"K011","OWC","transition",0.31
0.507,80.76,"K011","OWC","transition",0.32
0.527,80.66,"K011","OWC","transition",0.34
0.547,80.56,"K011","OWC","transition",0.35
0.567,80.45,"K011","OWC","transition",0.37
0.587,80.34,"K011","OWC","transition",0.39
0.607,80.22,"K011","OWC","transition",0.4
0.627,80.1,"K011","OWC","transition",0.42
0.647,79.97,"K011","OWC","transition",0.44
0.667,79.84,"K011","OWC","transition",0.46
0.687,79.7,"K011","OWC","transition",0.49
0.707,79.56,"K011","OWC","transition",0.51
0.727,79.41,"K011","OWC","transition",0.53
0.747,79.26,"K011","OWC","transition",0.56
0.768,79.1,"K011","OWC","transition",0.59
0.788,78.94,"K011","OWC","transition",0.61
0.808,78.77,"K011","OWC","transition",0.64
0.828,78.59,"K011","OWC","transition",0.67
0.848,78.41,"K011","OWC","transition",0.7
0.868,78.23,"K011","OWC","transition",0.74
0.888,78.04,"K011","OWC","transition",0.77
0.908,77.84,"K011","OWC","transition",0.81
0.928,77.64,"K011","OWC","transition",0.85
0.948,77.43,"K011","OWC","transition",0.89
0.968,77.22,"K011","OWC","transition",0.93
0.988,77,"K011","OWC","transition",0.97
1.008,76.77,"K011","OWC","transition",1.02
1.028,76.54,"K011","OWC","transition",1.07
1.048,76.3,"K011","OWC","transition",1.12
1.068,76.06,"K011","OWC","transition",1.17
1.088,75.81,"K011","OWC","transition",1.22
1.108,75.56,"K011","OWC","transition",1.28
1.128,75.3,"K011","OWC","transition",1.34
1.148,75.04,"K011","OWC","transition",1.41
1.168,74.77,"K011","OWC","transition",1.47
1.188,74.49,"K011","OWC","transition",1.54
1.208,74.22,"K011","OWC","transition",1.61
1.228,73.93,"K011","OWC","transition",1.69
1.248,73.64,"K011","OWC","transition",1.77
1.269,73.35,"K011","OWC","transition",1.86
1.289,73.05,"K011","OWC","transition",1.95
1.309,72.75,"K011","OWC","transition",2.04
1.329,72.44,"K011","OWC","transition",2.13
1.349,72.13,"K011","OWC","transition",2.23
1.369,71.82,"K011","OWC","transition",2.34
1.389,71.5,"K011","OWC","transition",2.45
1.409,71.18,"K011","OWC","transition",2.56
1.429,70.85,"K011","OWC","transition",2.69
1.449,70.52,"K011","OWC","transition",2.81
1.469,70.19,"K011","OWC","transition",2.94
1.489,69.86,"K011","OWC","transition",3.08
1.509,69.52,"K011","OWC","transition",3.23
1.529,69.18,"K011","OWC","transition",3.38
1.549,68.84,"K011","OWC","transition",3.54
1.569,68.5,"K011","OWC","transition",3.71
1.589,68.15,"K011","OWC","transition",3.88
1.609,67.81,"K011","OWC","transition",4.06
1.629,67.46,"K011","OWC","transition",4.26
1.649,67.11,"K011","OWC","transition",4.46
1.669,66.75,"K011","OWC","transition",4.67
1.689,66.4,"K011","OWC","transition",4.89
1.709,66.05,"K011","OWC","transition",5.12
1.729,65.69,"K011","OWC","transition",5.36
1.749,65.33,"K011","OWC","transition",5.61
1.77,64.98,"K011","OWC","transition",5.89
1.79,64.62,"K011","OWC","transition",6.17
1.81,64.26,"K011","OWC","transition",6.46
1.83,63.9,"K011","OWC","transition",6.76
1.85,63.55,"K011","OWC","transition",7.08
1.87,63.19,"K011","OWC","transition",7.41
1.89,62.83,"K011","OWC","transition",7.76
1.91,62.47,"K011","OWC","transition",8.13
1.93,62.11,"K011","OWC","transition",8.51
1.95,61.75,"K011","OWC","transition",8.91
1.97,61.4,"K011","OWC","transition",9.33
1.99,61.04,"K011","OWC","transition",9.77
2.01,60.68,"K011","OWC","transition",10.23
2.03,60.33,"K011","OWC","transition",10.72
2.05,59.97,"K011","OWC","transition",11.22
2.07,59.62,"K011","OWC","transition",11.75
2.09,59.27,"K011","OWC","transition",12.3
2.11,58.92,"K011","OWC","transition",12.88
2.13,58.56,"K011","OWC","transition",13.49
2.15,58.21,"K011","OWC","transition",14.13
2.17,57.87,"K011","OWC","transition",14.79
2.19,57.52,"K011","OWC","transition",15.49
2.21,57.17,"K011","OWC","transition",16.22
2.23,56.83,"K011","OWC","transition",16.98
2.251,56.48,"K011","OWC","transition",17.82
2.271,56.14,"K011","OWC","transition",18.66
2.291,55.8,"K011","OWC","transition",19.54
2.311,55.46,"K011","OWC","transition",20.46
2.331,55.12,"K011","OWC","transition",21.43
2.351,54.78,"K011","OWC","transition",22.44
2.371,54.45,"K011","OWC","transition",23.5
2.391,54.11,"K011","OWC","transition",24.6
2.411,53.78,"K011","OWC","transition",25.76
2.431,53.45,"K011","OWC","transition",26.98
2.451,53.12,"K011","OWC","transition",28.25
2.471,52.79,"K011","OWC","transition",29.58
2.491,52.47,"K011","OWC","transition",30.97
2.511,52.14,"K011","OWC","transition",32.43
2.531,51.82,"K011","OWC","transition",33.96
2.551,51.5,"K011","OWC","transition",35.56
2.571,51.18,"K011","OWC","transition",37.24
2.591,50.86,"K011","OWC","transition",38.99
2.611,50.55,"K011","OWC","transition",40.83
2.631,50.23,"K011","OWC","transition",42.76
2.651,49.92,"K011","OWC","transition",44.77
2.671,49.61,"K011","OWC","transition",46.88
2.691,49.3,"K011","OWC","transition",49.09
2.711,48.99,"K011","OWC","transition",51.4
2.731,48.68,"K011","OWC","transition",53.83
2.752,48.38,"K011","OWC","transition",56.49
2.772,48.08,"K011","OWC","transition",59.16
2.792,47.78,"K011","OWC","transition",61.94
2.812,47.48,"K011","OWC","transition",64.86
2.832,47.18,"K011","OWC","transition",67.92
2.852,46.88,"K011","OWC","transition",71.12
2.872,46.59,"K011","OWC","transition",74.47
2.892,46.3,"K011","OWC","transition",77.98
2.912,46.01,"K011","OWC","transition",81.66
2.932,45.72,"K011","OWC","transition",85.51
2.952,45.43,"K011","OWC","transition",89.54
2.972,45.15,"K011","OWC","transition",93.76
2.992,44.86,"K011","OWC","transition",98.17
3.012,44.58,"K011","OWC","transition",102.8
3.032,44.3,"K011","OWC","transition",107.65
3.052,44.02,"K011","OWC","transition",112.72
3.072,43.74,"K011","OWC","transition",118.03
3.092,43.47,"K011","OWC","transition",123.59
3.112,43.2,"K011","OWC","transition",129.42
3.132,42.92,"K011","OWC","transition",135.52
3.152,42.65,"K011","OWC","transition",141.91
3.172,42.38,"K011","OWC","transition",148.59
3.192,42.12,"K011","OWC","transition",155.6
3.212,41.85,"K011","OWC","transition",162.93
3.232,41.59,"K011","OWC","transition",170.61
3.253,41.33,"K011","OWC","transition",179.06
3.273,41.07,"K011","OWC","transition",187.5
3.293,40.81,"K011","OWC","transition",196.34
3.313,40.55,"K011","OWC","transition",205.59
3.333,40.29,"K011","OWC","transition",215.28
3.353,40.04,"K011","OWC","transition",225.42
3.373,39.79,"K011","OWC","transition",236.05
3.393,39.54,"K011","OWC","transition",247.17
3.413,39.29,"K011","OWC","transition",258.82
3.433,39.04,"K011","OWC","transition",271.02
3.453,38.79,"K011","OWC","transition",283.79
3.473,38.55,"K011","OWC","transition",297.17
3.493,38.3,"K011","OWC","transition",311.17
3.513,38.06,"K011","OWC","transition",325.84
3.533,37.82,"K011","OWC","transition",341.19
3.553,37.58,"K011","OWC","transition",357.27
3.573,37.35,"K011","OWC","transition",374.11
3.593,37.11,"K011","OWC","transition",391.74
3.613,36.88,"K011","OWC","transition",410.2
3.633,36.64,"K011","OWC","transition",429.54
3.653,36.41,"K011","OWC","transition",449.78
3.673,36.18,"K011","OWC","transition",470.98
3.693,35.95,"K011","OWC","transition",493.17
3.713,35.72,"K011","OWC","transition",516.42
3.733,35.5,"K011","OWC","transition",540.75
3.754,35.27,"K011","OWC","transition",567.54
3.774,35.05,"K011","OWC","transition",594.29
3.794,34.83,"K011","OWC","transition",622.3
3.814,34.61,"K011","OWC","transition",651.63
3.834,34.39,"K011","OWC","transition",682.34
3.854,34.17,"K011","OWC","transition",714.5
3.874,33.96,"K011","OWC","transition",748.17
3.894,33.74,"K011","OWC","transition",783.43
3.914,33.53,"K011","OWC","transition",820.35
3.934,33.32,"K011","OWC","transition",859.01
3.954,33.11,"K011","OWC","transition",899.5
3.974,32.9,"K011","OWC","transition",941.89
3.994,32.69,"K011","OWC","transition",986.28
4.014,32.48,"K011","OWC","transition",1032.76
4.034,32.28,"K011","OWC","transition",1081.43
4.054,32.07,"K011","OWC","transition",1132.4
4.074,31.87,"K011","OWC","transition",1185.77
4.094,31.67,"K011","OWC","transition",1241.65
4.114,31.47,"K011","OWC","transition",1300.17
4.134,31.27,"K011","OWC","transition",1361.44
4.154,31.07,"K011","OWC","transition",1425.61
4.174,30.88,"K011","OWC","transition",1492.79
4.194,30.68,"K011","OWC","transition",1563.15
4.214,30.49,"K011","OWC","transition",1636.82
